date,TOTAL SPECIMENS,TOTAL A,TOTAL B,PERCENT POSITIVE,PERCENT A,PERCENT B,OT,%UNWEIGHTED ILI,AGE 0-4,AGE 25-64,AGE 5-24,AGE 65,ILITOTAL,NUM. OF PROVIDERS,TOTAL PATIENTS
2014-06-30,3434,74,100,5.06698,0.021549213744903904,0.029120559114735003,1.12669,1.01298,2049,1744,1917,328,6038,1411,596063
2014-07-07,3144,75,83,5.02545,0.02385496183206107,0.026399491094147583,0.947353,0.994705,1865,1491,1688,308,5352,1388,538049
2014-07-14,3057,87,66,5.00491,0.02845927379784102,0.021589793915603533,0.944187,0.880862,1758,1563,1623,351,5295,1394,601116
2014-07-21,3188,60,61,3.79548,0.018820577164366373,0.019134253450439148,0.934822,0.858173,1582,1519,1621,361,5083,1376,592305
2014-07-28,3127,67,50,3.74161,0.021426287176207228,0.01598976654940838,0.81736,0.805152,1455,1526,1450,334,4765,1372,591814
2014-08-04,2939,80,27,3.64069,0.027220142905750255,0.00918679823069071,0.852792,0.818781,1450,1511,1655,326,4942,1378,603580
2014-08-11,2973,64,23,2.95997,0.021527077026572486,0.007736293306424487,0.746994,0.783735,1460,1483,1528,273,4744,1382,605307
2014-08-18,3270,76,36,3.42508,0.023241590214067277,0.011009174311926606,0.761098,0.848703,1528,1510,1631,311,4980,1369,586778
2014-08-25,3339,67,42,3.2944,0.02006588799041629,0.012578616352201259,0.767627,0.834146,1569,1608,1813,315,5305,1371,635980
2014-09-01,3973,94,42,3.42311,0.02365970299521772,0.010571356657437704,0.862176,0.905981,1684,1624,2184,307,5799,1353,640080
2014-09-08,4227,83,34,2.76792,0.019635675419919566,0.008043529690087533,0.984907,1.04506,1753,1737,2258,302,6050,1352,578913
2014-09-15,5324,100,31,2.46056,0.018782870022539443,0.005822689706987227,1.16287,1.16816,2300,2118,3316,396,8130,1401,695966
2014-09-22,5681,118,53,3.01003,0.02077099102270727,0.009329343425453265,1.22731,1.27649,2535,2310,3650,393,8888,1405,696282
2014-09-29,5905,139,65,3.4547,0.023539373412362403,0.01100762066045724,1.2071,1.29758,2522,2477,3447,428,8874,1407,683887
2014-10-06,9567,199,110,3.22985,0.02080066896623811,0.011497857217518554,1.16191,1.20612,2958,2671,3994,527,10150,1937,841540
2014-10-13,11036,279,160,3.97789,0.025280898876404494,0.014498006524102935,1.30905,1.32485,3055,2937,4437,548,10977,1960,828544
2014-10-20,11729,419,164,4.97911,0.03572342058146474,0.01398243669537045,1.37072,1.41192,3442,3191,4728,580,11941,2000,845727
2014-10-27,11385,417,127,4.77822,0.03662714097496706,0.011155028546332895,1.43373,1.42547,3455,3351,4955,531,12292,2008,862314
2014-11-03,11531,591,136,6.30474,0.051253143699592406,0.011794293643222617,1.42791,1.43909,3632,3049,5102,530,12313,2053,855608
2014-11-10,12918,1001,155,8.94875,0.0774887753522217,0.011998761418176188,1.61605,1.61532,4277,3212,5799,565,13853,2058,857601
2014-11-17,13777,1270,147,10.2853,0.0921826232126007,0.010669957175001814,1.65976,1.66473,4424,3234,5816,588,14062,1997,844700
2014-11-24,16166,2240,163,14.8645,0.13856241494494617,0.010082890016083137,2.05459,2.0058,4740,3970,7322,642,16674,2058,831289
2014-12-01,18504,3424,200,19.585,0.18504107220060528,0.010808473843493299,2.53541,2.62227,5432,4442,6848,880,17602,2067,671251
2014-12-08,23068,5081,249,23.1056,0.22026183457603607,0.010794173747182244,2.54253,2.60749,6185,6390,9106,1224,22905,2097,878430
2014-12-15,29223,7876,315,28.0293,0.26951373917804466,0.010779180782260549,3.60563,3.4178,7424,7257,13050,1441,29172,2069,853532
2014-12-22,37114,11145,325,30.9048,0.3002909953117422,0.008756803362612491,4.90976,4.46555,9270,9591,16418,2103,37382,2016,837119
2014-12-29,42518,13406,392,32.4521,0.31530175455101367,0.009219624629568653,5.98221,6.11497,10363,12700,13951,3519,40533,1984,662849
2015-01-05,41550,10965,409,27.3742,0.263898916967509,0.009843561973525872,5.47421,5.30979,9732,13636,9406,4117,36891,1983,694773
2015-01-05,38508,8874,372,24.0106,0.23044562168899968,0.009660330320972266,4.21374,4.07898,7160,11686,9589,3048,31483,1958,771835
2015-01-12,35598,8175,473,24.2935,0.22964773301870892,0.013287263329400528,4.21022,3.93762,7044,9855,11966,2339,31204,1971,792459
2015-01-19,34194,7435,548,23.3462,0.21743580745159968,0.0160262034275019,4.25968,4.15076,7840,9402,13949,2030,33221,1966,800359
2015-01-26,32003,6275,606,21.5011,0.19607536793425617,0.018935724775802267,3.97761,3.87899,7118,8429,13159,1915,30621,1955,789407
2015-02-02,29581,4899,723,19.0054,0.16561306243872756,0.024441364389303943,3.63443,3.45794,6656,7748,12093,1654,28151,1950,814097
2015-02-09,26994,3328,869,15.5479,0.12328665629399126,0.03219233903830481,3.26527,3.06359,6429,6956,10328,1505,25218,1917,823153
2015-02-16,24293,2360,1010,13.8723,0.0971473263903182,0.04157576256534804,2.93083,2.82646,5537,6137,8164,1271,21109,1907,746836
2015-02-23,22294,1712,1127,12.7344,0.07679196196285996,0.05055171795101821,2.54474,2.3599,4823,5826,7280,1249,19178,1934,812660
2015-03-02,20420,1337,1352,13.1685,0.06547502448579824,0.06620959843290891,2.47227,2.33472,4639,5610,7116,1076,18441,1912,789858
2015-03-09,19845,871,1656,12.7337,0.043890148652053415,0.08344671201814059,2.35665,2.21286,4710,5308,6748,1067,17833,1907,805881
2015-03-16,18419,644,1565,11.9931,0.03496389597698029,0.08496661056517726,2.17008,2.07619,4559,5055,6084,997,16695,1883,804117
2015-03-23,16980,431,1479,11.2485,0.025382803297997643,0.08710247349823322,2.04297,2.01267,4418,4770,6003,931,16122,1848,801027
2015-03-30,15125,291,1377,11.0281,0.019239669421487603,0.09104132231404959,1.954,1.94192,4174,4289,5623,889,14975,1819,771143
2015-04-06,14743,202,1272,9.99797,0.013701417621922268,0.08627823373804518,1.72287,1.74809,3903,4318,4634,878,13733,1820,785602
2015-04-13,13389,158,969,8.41736,0.011800731944133244,0.07237284337889312,1.53694,1.50367,3448,3608,4214,774,12044,1813,800974
2015-04-20,11873,90,683,6.51057,0.007580224037732671,0.05752547797523794,1.38283,1.43494,3182,3027,4011,640,10860,1768,756827
2015-04-27,10770,66,544,5.66388,0.006128133704735376,0.05051067780872795,1.46265,1.45673,3203,3010,4280,602,11095,1753,761638
2015-05-04,9784,33,494,5.38635,0.0033728536385936223,0.05049059689288635,1.38934,1.42836,3106,2920,4079,589,10694,1735,748690
2015-05-11,9188,44,340,4.17936,0.00478885502829778,0.037004788855028295,1.3468,1.35297,2805,2623,3641,602,9671,1688,714799
2015-05-18,8412,41,267,3.66144,0.004873989538754161,0.03174037089871612,1.25452,1.33093,2754,2504,3296,470,9024,1622,678023
2015-05-25,7748,42,184,2.91688,0.0054207537429013936,0.023748064016520392,1.21636,1.28422,2593,2113,2714,493,7913,1579,616171
2015-06-01,6993,42,152,2.7742,0.006006006006006006,0.021736021736021734,1.16734,1.13889,2211,1928,2345,462,6946,1505,609891
2015-06-08,6725,49,129,2.64684,0.007286245353159851,0.019182156133828995,1.04654,1.10343,2109,1895,2284,456,6744,1455,611184
2015-06-15,6133,74,78,2.4784,0.012065873145279635,0.01271808250448394,0.943661,0.970748,1734,1662,2046,408,5850,1459,602628
2015-06-22,5558,75,46,2.17704,0.013494062612450522,0.008276358402302987,0.935046,0.998681,1897,1666,1921,429,5913,1445,592081
2015-06-29,5248,96,33,2.45808,0.018292682926829267,0.006288109756097561,0.934726,0.978057,1678,1473,1701,380,5232,1417,534938
2015-07-06,5260,62,36,1.88213,0.011787072243346007,0.006844106463878327,0.864118,0.866431,1546,1524,1675,371,5116,1428,590468
2015-07-13,5039,49,37,1.70669,0.009724151617384401,0.007342726731494344,0.806535,0.827757,1487,1433,1609,341,4870,1411,588337
2015-07-20,4811,52,21,1.51736,0.010808563708168779,0.004364996882145084,0.742747,0.797572,1383,1424,1498,321,4626,1401,580010
2015-07-27,4785,64,9,1.5256,0.013375130616509927,0.0018808777429467085,0.737859,0.811221,1415,1431,1459,300,4605,1352,567663
2015-08-03,4790,75,18,1.94154,0.015657620041753653,0.0037578288100208767,0.743224,0.821165,1392,1446,1590,325,4753,1364,578812
2015-08-10,4910,67,14,1.64969,0.013645621181262729,0.0028513238289205704,0.805251,0.819435,1330,1462,1667,291,4750,1340,579668
2015-08-17,5170,82,16,1.89555,0.01586073500967118,0.003094777562862669,0.816943,0.848041,1429,1570,1815,359,5173,1356,609994
2015-08-24,5381,80,20,1.85839,0.014867125069689648,0.003716781267422412,0.814518,0.888524,1687,1574,2033,354,5648,1362,635661
2015-08-31,6115,110,29,2.2731,0.017988552739165987,0.004742436631234669,0.86067,0.962826,1636,1711,2292,324,5963,1354,619323
2015-09-07,6786,110,38,2.18096,0.016209843796050692,0.005599764220453876,0.886704,1.02252,1714,1758,2169,329,5970,1349,583853
2015-09-14,7694,151,47,2.57343,0.019625682349883027,0.006108656095658955,1.00845,1.08392,1993,1928,2744,397,7062,1369,651524
2015-09-21,8855,121,46,1.88594,0.013664596273291925,0.005194805194805195,1.06625,1.17724,2178,2147,2947,432,7704,1367,654414
2015-09-28,9876,143,59,2.04536,0.014479546375050627,0.0059740785743215875,1.05995,1.1716,2170,2306,2746,404,7626,1332,650904
2015-10-05,13168,155,54,0.015871810449574728,0.011770959902794654,0.004100850546780073,1.22559,1.24325,2849,2886,3693,621,10049,1963,808287
2015-10-12,14263,164,64,0.015985416812732245,0.011498282268807404,0.00448713454392484,1.31066,1.3234,3016,3014,4007,678,10715,1976,809660
2015-10-19,14639,158,65,0.015233280961814331,0.01079308695949177,0.004440194002322563,1.3711,1.40399,3263,3308,4360,653,11584,1995,825079
2015-10-26,14781,142,66,0.014072119613016711,0.009606927812732561,0.004465191800284148,1.39171,1.37629,3141,3181,4148,694,11164,1999,811165
2015-11-02,16152,128,82,0.01300148588410104,0.0079247152055473,0.00507677067855374,1.43712,1.46866,3563,3385,4783,692,12423,2048,845875
2015-11-09,16441,168,102,0.016422358737303085,0.010218356547655252,0.006204002189647831,1.50165,1.533,3746,3460,4725,745,12676,2028,826877
2015-11-16,16708,144,106,0.014962892027771128,0.00861862580799617,0.006344266219774958,1.59805,1.60841,3960,3682,5076,766,13484,2023,838344
2015-11-23,16391,160,108,0.016350436214996034,0.00976145445671405,0.006588981758281984,1.89668,1.90047,3974,3408,4073,703,12158,2000,639738
2015-11-30,17751,211,105,0.017801813982310857,0.011886654272998703,0.005915159709312151,1.67728,1.73645,4469,4243,5076,829,14617,2040,841777
2015-12-07,18191,218,130,0.019130339178714748,0.011983948106206366,0.007146391072508383,1.78296,1.81945,4575,4154,5384,873,14986,2020,823657
2015-12-14,18833,352,225,0.030637710401954017,0.018690596293739713,0.011947114108214304,1.87336,1.96571,5135,4213,5105,943,15396,2000,783227
2015-12-21,18123,343,209,0.030458533355404733,0.01892622634221707,0.011532307013187661,2.32148,2.42021,5377,4132,4317,1013,14839,1978,613128
2015-12-28,20350,467,257,0.03557739557739558,0.02294840294840295,0.01262899262899263,2.40991,2.41083,5700,4788,4011,1180,15679,1949,650356
2016-01-04,21627,698,262,0.04438895824663615,0.03227447172515837,0.012114486521477782,1.94328,1.98859,4775,5228,4494,1157,15654,2004,787192
2016-01-11,20437,921,354,0.0623868473846455,0.04506532269902628,0.01732152468561922,1.99796,1.98985,4574,4560,5362,1021,15517,2005,779809
2016-01-18,20744,1190,468,0.0799267258002314,0.05736598534516005,0.022560740455071344,2.11829,2.1071,4804,4523,5380,954,15661,2008,743249
2016-01-25,23359,1736,641,0.10175949312898669,0.0743182499250824,0.027441243203904276,2.25112,2.19256,5088,5166,6882,1007,18143,2026,827482
2016-02-01,24988,2428,890,0.13278373619337283,0.09716663998719385,0.035617096206178964,2.37116,2.30014,5135,5384,7353,1072,18944,2007,823602
2016-02-08,28136,3409,1302,0.16743673585442137,0.12116150127949957,0.04627523457492181,2.80035,2.67574,5645,6516,8434,1179,21774,2000,813755
2016-02-15,31106,4750,1683,0.20680897576030347,0.15270365845817527,0.054105317302128204,3.16475,3.02427,5997,7989,9325,1370,24681,1993,816098
2016-02-22,35517,6342,2030,0.2357181068220852,0.1785623785792719,0.0571557282428133,3.15183,3.11328,6299,8607,10127,1390,26423,1956,848718
2016-02-29,38567,7754,2330,0.26146705732880443,0.20105271345969353,0.0604143438691109,3.3321,3.32788,6619,8994,11415,1440,28468,1952,855439
2016-03-07,41876,9212,2759,0.2858678001719362,0.21998280638074313,0.06588499379119304,3.56024,3.5918,6660,10335,11856,1630,30481,1922,848628
2016-03-14,38344,6798,2407,0.24006363446693094,0.1772897976215314,0.06277383684539954,3.05479,3.09262,5574,8515,9334,1471,24894,1898,804948
2016-03-21,33518,5194,2161,0.21943433379079896,0.15496151321677903,0.06447282057401993,2.76732,2.78803,5187,6982,8489,1282,21940,1900,786936
2016-03-28,30674,3985,2060,0.1970724391993219,0.12991458564256372,0.06715785355675817,2.44161,2.52371,4581,6429,7392,1201,19603,1832,776752
2016-04-04,26382,2673,1832,0.17076036691683724,0.10131908119172163,0.06944128572511561,2.03348,2.12928,3707,5529,6403,1130,16769,1813,787543
2016-04-11,23773,2022,1762,0.15917217010894713,0.08505447356244479,0.07411769654650234,1.98593,2.05142,3572,5063,6595,1031,16261,1805,792672
2016-04-18,21676,1542,1736,0.1512271636833364,0.07113858645506552,0.0800885772282709,1.91514,1.98957,3515,4620,6357,945,15437,1774,775895
2016-04-25,19461,971,1434,0.12358049432197729,0.049894661117106005,0.07368583320487128,1.69968,1.7858,3157,4221,5557,901,13836,1759,774777
2016-05-02,16505,565,1037,0.09706149651620721,0.034232050893668584,0.06282944562253863,1.57635,1.60144,2772,3623,4729,746,11870,1742,741210
2016-05-09,15109,397,822,0.08068038917201668,0.026275729697531273,0.0544046594744854,1.3935,1.4743,2871,3125,4046,665,10707,1690,726244
2016-05-16,13361,340,613,0.07132699648229923,0.02544719706608787,0.04587979941621136,1.29941,1.42286,2688,2837,3630,643,9798,1626,688612
2016-05-23,12230,201,492,0.056663941128372856,0.01643499591169256,0.040228945216680294,1.18379,1.38196,2612,2431,3126,618,8787,1439,635835
2016-05-30,10549,100,299,0.0378234903782349,0.009479571523367144,0.02834391885486776,1.13723,1.33712,2545,2300,2620,532,7997,1482,598077
2016-06-06,9636,91,244,0.03476546284765463,0.009443752594437527,0.0253217102532171,1.04118,1.13894,2293,2077,2313,518,7201,1446,632252
2016-06-13,8788,84,116,0.02275830678197542,0.009558488848429678,0.013199817933545745,0.971814,1.09641,2189,1942,2171,466,6768,1440,617287
2016-06-20,7737,71,113,0.023781827581750032,0.00917668346904485,0.014605144112705182,0.863306,0.999559,2062,1671,1905,386,6024,1402,602666
2016-06-27,6623,50,70,0.01811867733655443,0.007549448890231013,0.01056922844632342,0.833797,0.99095,1873,1619,1810,384,5686,1382,573793
2016-07-04,6249,44,49,0.014882381180988958,0.0070411265802528405,0.007841254600736118,0.784516,0.931253,1646,1448,1641,383,5118,1379,549582
2016-07-11,6619,47,47,0.014201541018280707,0.007100770509140353,0.007100770509140353,0.734327,0.843118,1610,1486,1599,383,5078,1392,602288
2016-07-18,6185,45,40,0.0137429264349232,0.007275666936135812,0.0064672594987873885,0.698845,0.840286,1670,1378,1621,375,5044,1388,600272
2016-07-25,6054,61,39,0.016518004625041296,0.01007598282127519,0.006442021803766105,0.723099,0.830065,1580,1398,1624,323,4925,1393,593327
2016-08-01,6026,84,25,0.018088284102223698,0.013939595087952207,0.00414868901427149,0.663501,0.790428,1455,1330,1496,315,4596,1360,581457
2016-08-08,6124,66,46,0.018288700195950358,0.01077726975832789,0.007511430437622469,0.69276,0.830826,1512,1398,1639,319,4868,1329,585923
2016-08-15,6350,61,32,0.014645669291338584,0.009606299212598425,0.005039370078740157,0.710029,0.856796,1644,1401,1914,306,5265,1345,614499
2016-08-22,6628,96,35,0.01976463488231744,0.01448400724200362,0.00528062764031382,0.834232,1.00746,1848,1699,2364,349,6260,1356,621362
2016-08-29,7501,118,52,0.022663644847353687,0.01573123583522197,0.006932409012131715,0.992621,1.05868,1815,1697,2651,341,6504,1354,614349
2016-09-05,8132,105,66,0.02102803738317757,0.012911952779144122,0.008116084604033447,1.01605,1.10028,1883,1755,2604,381,6623,1347,601938
2016-09-12,9280,139,78,0.023383620689655174,0.01497844827586207,0.008405172413793103,1.07169,1.1457,2026,2088,3073,452,7639,1365,666755
2016-09-19,10040,180,83,0.026195219123505975,0.017928286852589643,0.008266932270916334,1.10163,1.2189,2341,2152,3298,438,8229,1363,675119
2016-09-26,11292,185,99,0.025150549061282324,0.01638328019837053,0.008767268862911796,1.18841,1.31113,2413,2275,3334,483,8505,1389,648678
2016-10-03,14278,216,100,0.022131951253676986,0.015128169211374142,0.007003782042302844,1.2019,1.27386,3110,2942,4169,643,10864,1946,852842
2016-10-10,15023,200,99,0.019902815682619982,0.013312920189043467,0.006589895493576516,1.23108,1.29342,3207,3034,4078,678,10997,1973,850228
2016-10-17,16250,263,116,0.023323076923076922,0.016184615384615384,0.007138461538461539,1.26796,1.33097,3564,3215,4452,695,11926,1983,896035
2016-10-24,16480,287,100,0.023483009708737863,0.01741504854368932,0.006067961165048544,1.36298,1.42662,3786,3393,4769,700,12648,2006,886570
2016-10-31,17948,338,138,0.0265210608424337,0.01883218185870292,0.007688878983730778,1.48535,1.57071,4314,3474,5287,715,13790,1999,877947
2016-11-07,19086,432,133,0.029602850256732684,0.022634391700723042,0.0069684585560096405,1.55954,1.65146,4703,3604,5193,758,14258,1990,863356
2016-11-14,20411,547,165,0.03488315124197736,0.02679927490078879,0.008083876341188574,1.64783,1.73309,4979,3742,5610,829,15160,2000,874739
2016-11-21,19618,634,186,0.04179834845550005,0.03231725965949638,0.00948108879600367,1.91275,2.03388,5032,3742,4567,867,14208,2011,698566
2016-11-28,23255,874,223,0.0471726510427865,0.03758331541603956,0.009589335626746937,1.81725,1.88331,5209,4685,5655,1056,16605,2001,881694
2016-12-05,22444,1192,210,0.06246658349670291,0.05310996257351631,0.009356620923186598,1.91433,2.00292,5501,4601,5812,1047,16961,2013,846813
2016-12-12,25720,2136,271,0.09358475894245723,0.08304821150855365,0.010536547433903577,2.21003,2.27731,5744,4976,6724,1019,18463,2000,810736
2016-12-19,29439,3619,423,0.1373008594041917,0.12293216481538095,0.014368694588810762,2.73568,2.91465,6653,6022,7469,1421,21565,1977,739882
2016-12-26,36560,6009,497,0.17795404814004376,0.16435995623632385,0.013594091903719912,3.36832,3.54919,7712,7899,7144,2145,24900,1928,701569
2017-01-02,38960,6421,512,0.1779517453798768,0.16481006160164272,0.013141683778234086,3.09689,3.08102,6716,8446,6786,2230,24178,2024,784740
2017-01-09,39546,7224,626,0.19850300915389674,0.18267334243665603,0.015829666717240683,3.07346,3.01875,6020,7952,8843,2082,24897,1997,824746
2017-01-16,41010,8396,854,0.22555474274567178,0.20473055352353084,0.02082418922214094,3.51643,3.40446,6399,8305,12147,1930,28781,2029,845391
2017-01-23,42620,8761,1021,0.2295166588456124,0.20556076959174097,0.02395588925387142,3.8027,3.52869,6958,8411,14073,1823,31265,2021,886023
2017-01-30,46521,10456,1425,0.2553900389071602,0.22475871111970938,0.03063132778745083,4.50313,4.10665,7452,9490,17482,2093,36517,2024,889216
2017-02-06,53516,12771,2303,0.2816727707601465,0.23863891172733387,0.043033859032812614,5.06308,4.7551,8110,11984,20150,2646,42890,2027,901978
2017-02-13,54691,12248,3108,0.28077745881406446,0.2239490958292955,0.056828362984768975,4.86009,4.65163,7726,11980,18692,2637,41035,1967,882163
2017-02-20,52446,11226,3557,0.28187087671128397,0.21404873584258094,0.06782214086870304,4.57916,4.57049,7649,12367,17300,2808,40124,1987,877892
2017-02-27,44426,7164,2998,0.22873992706973395,0.16125692162247332,0.06748300544726062,3.55674,3.45522,6129,9479,12394,2181,30183,1995,873547
2017-03-06,42112,5953,3419,0.22254939209726443,0.141361132218845,0.08118825987841945,3.50417,3.29505,5854,8736,11552,1918,28060,1971,851580
2017-03-13,39836,4743,3876,0.21636208454664124,0.11906315895170198,0.09729892559493925,3.21511,3.16426,5503,8117,10084,1780,25484,1958,805370
2017-03-20,38400,4099,4555,0.22536458333333334,0.10674479166666667,0.11861979166666667,3.10088,3.14433,5514,8499,11503,1838,27354,1940,869946
2017-03-27,35530,3030,4595,0.2146073740500985,0.08528004503236701,0.1293273290177315,2.79056,2.87936,5145,7424,10149,1624,24342,1899,845397
2017-04-03,31021,1838,3686,0.17807291834563682,0.05925018535830567,0.11882273298733116,2.38547,2.36977,4488,5678,8178,1333,19677,1906,830332
2017-04-10,26720,1129,2813,0.14752994011976048,0.04225299401197605,0.10527694610778443,1.9703,1.93853,3909,4621,5847,1171,15548,1861,802052
2017-04-17,23640,724,1960,0.11353637901861252,0.03062605752961083,0.0829103214890017,1.73442,1.64064,3306,4024,4683,993,13006,1845,792740
2017-04-24,20099,468,1227,0.08433255385840091,0.023284740534354944,0.06104781332404597,1.56303,1.4752,2997,3502,4497,928,11924,1846,808298
2017-05-01,17267,342,911,0.07256616667631899,0.019806567440782998,0.05275959923553599,1.4128,1.37755,2890,3050,4105,717,10762,1795,781240
2017-05-08,16191,334,775,0.06849484281390897,0.020628744364152924,0.04786609844975604,1.27492,1.33771,2751,2899,3831,721,10202,1767,762648
2017-05-15,15080,285,659,0.06259946949602122,0.01889920424403183,0.04370026525198939,1.2834,1.34686,2685,2897,3518,709,9809,1746,728288
2017-05-22,13461,227,507,0.054527895401530344,0.016863531684124508,0.03766436371740584,1.16663,1.26579,2341,2516,3060,647,8564,1614,676574
2017-05-29,12194,211,442,0.053550926685255046,0.017303591930457603,0.03624733475479744,1.10977,1.25701,2311,2287,2575,583,7756,1569,617021
2017-06-05,11119,174,329,0.045237881104415865,0.01564888928860509,0.029588991815810775,1.04333,1.16048,2412,2130,2377,591,7510,1493,647145
2017-06-12,9966,183,227,0.04113987557696167,0.01836243226971704,0.02277744330724463,0.905151,1.04834,2049,1941,2099,547,6636,1470,633003
2017-06-19,8843,152,167,0.03607373063440009,0.01718873685400882,0.01888499378039127,0.902718,0.992711,1930,1841,1971,498,6240,1469,628582
2017-06-26,7859,139,128,0.03397378801374221,0.017686728591423846,0.01628705942231836,0.859531,0.961603,1771,1610,1748,467,5596,1422,581945
2017-07-03,7366,114,97,0.028645126255769753,0.015476513711648113,0.01316861254412164,0.818998,0.955818,1728,1616,1564,418,5326,1456,557219
2017-07-10,7741,129,93,0.02867846531455884,0.01666451362873014,0.012013951685828705,0.752505,0.827597,1545,1466,1578,372,4961,1405,599446
2017-07-17,7532,130,61,0.025358470525756772,0.01725969198088157,0.0080987785448752,0.731146,0.811886,1549,1358,1421,419,4747,1384,584688
2017-07-24,7122,114,75,0.02653748946925021,0.016006739679865205,0.010530749789385004,0.733295,0.818527,1576,1412,1515,376,4879,1377,596071
2017-07-31,7110,150,46,0.027566807313642756,0.02109704641350211,0.006469760900140647,0.73102,0.829758,1529,1452,1485,433,4899,1390,590413
2017-08-07,7266,126,82,0.028626479493531518,0.017341040462427744,0.01128543903110377,0.68834,0.828503,1559,1485,1481,390,4915,1386,593239
2017-08-14,7949,102,50,0.01912190212605359,0.012831802742483332,0.00629009938357026,0.732049,0.885896,1603,1524,1691,412,5230,1350,590363
2017-08-21,8570,142,57,0.02322053675612602,0.016569428238039672,0.0066511085180863475,0.911188,1.05351,1964,1729,2549,411,6653,1379,631507
2017-08-28,9890,203,69,0.02750252780586451,0.020525783619817998,0.0069767441860465115,1.02105,1.11768,2076,1828,2726,503,7133,1370,638196
2017-09-04,10850,247,84,0.030506912442396315,0.022764976958525345,0.007741935483870968,1.09495,1.14028,2073,1956,2488,555,7072,1384,620201
2017-09-11,12321,265,105,0.03003003003003003,0.021507994480967452,0.008522035549062576,1.09475,1.13326,2372,2362,2942,628,8304,1485,732755
2017-09-18,13529,260,104,0.026905166678985883,0.01921797619927563,0.007687190479710252,1.09775,1.17589,2544,2289,3075,655,8563,1484,728214
2017-09-25,14583,309,90,0.027360625385723102,0.02118905574984571,0.0061715696358773916,1.18882,1.23848,2840,2398,3201,640,9079,1468,733077
2017-10-02,16573,370,133,0.03035057020454957,0.022325469136547395,0.008025101068002171,1.26682,1.28278,3844,3558,4553,875,12830,2205,1000168
2017-10-09,17636,413,121,0.03027897482422318,0.023418008618734408,0.006860966205488773,1.30662,1.33419,4120,3749,4453,947,13269,2233,994535
2017-10-16,19061,465,124,0.030900792193484076,0.024395362258013746,0.006505429935470332,1.34866,1.41293,4409,3943,4993,974,14319,2254,1013427
2017-10-23,19864,570,170,0.03725332259363673,0.02869512686266613,0.0085581957309706,1.51871,1.57884,5003,4245,5529,1049,15826,2251,1002381
2017-10-30,21606,791,275,0.049338146811071,0.036610200870128666,0.01272794594094233,1.74793,1.70723,5219,4654,6133,1062,17068,2213,999750
2017-11-06,23440,1034,289,0.0564419795221843,0.04411262798634812,0.012329351535836178,1.87047,1.86372,6108,5132,6625,1129,18994,2278,1019146
2017-11-13,25670,1402,417,0.07086092715231788,0.05461628359953253,0.016244643552785352,2.06674,2.09726,6805,5978,7478,1354,21615,2281,1030631
2017-11-20,25441,1869,428,0.09028733147281946,0.07346409339255533,0.01682323808026414,2.28188,2.34372,6945,5551,5876,1445,19817,2264,845535
2017-11-27,29582,2412,572,0.10087215198431479,0.0815360692312893,0.01933608275302549,2.28528,2.24895,7008,7441,7476,1830,23755,2274,1056270
2017-12-04,33552,3610,977,0.13671316165951358,0.10759418216499761,0.029118979494515976,2.5848,2.49852,7230,7388,8491,1870,24979,2263,999753
2017-12-11,38752,6223,1093,0.18879025598678778,0.16058526011560695,0.028204995871180843,3.36711,3.20443,8297,9626,11277,2333,31533,2255,984043
2017-12-18,52824,11987,2073,0.26616689383613507,0.22692336816598516,0.03924352567014993,4.71836,4.4305,10464,14414,14164,3622,42664,2204,962961
2017-12-25,60942,15294,2599,0.29360703619835254,0.250959929112927,0.04264710708542549,5.72036,5.46448,11301,17096,11509,5080,44986,2122,823244
2018-01-08,67726,16672,3208,0.2935357174497239,0.24616838437232377,0.04736733307740011,5.77543,5.37416,9426,20238,11748,5870,47282,2235,879802
2018-01-15,75195,18948,3985,0.30498038433406477,0.2519848394175145,0.0529955449165503,5.9083,5.54335,10082,23191,17403,6246,56922,2251,1026852
2018-01-22,75417,17965,4677,0.30022408740734846,0.23820889189440048,0.062015195512948006,6.49095,6.34203,12004,23509,21873,5551,62937,2277,992379
2018-01-29,87245,19961,6357,0.3016562553728007,0.22879248094446672,0.072863774428334,7.17799,7.04897,13432,27274,30671,6091,77468,2279,1098998
2018-02-05,88743,18270,8116,0.2973304936727404,0.20587539298874277,0.0914551006839976,7.52851,7.79783,14854,28024,37252,5965,86095,2265,1104089
2018-02-12,87883,16732,9231,0.2954268743670562,0.19038949512419923,0.10503737924285698,7.38424,7.78892,15192,28126,38457,5871,87646,2290,1125265
2018-02-19,80481,13401,9507,0.28463861035523913,0.16651135050508817,0.11812725985015096,6.46068,6.83583,13340,25233,31984,5430,75987,2215,1111598
2018-02-26,64580,8575,7652,0.2512697429544751,0.13278104676370392,0.11848869619077114,4.95341,5.17354,10142,18236,20394,4189,52961,2259,1023689
2018-03-05,52069,5251,5550,0.20743628646603546,0.10084695308148803,0.10658933338454743,3.67274,3.55184,7190,12526,13370,2846,35932,2194,1011645
2018-03-12,44035,3477,4440,0.17978880436016806,0.0789599182468491,0.10082888611331894,3.2037,3.01348,6357,9622,10841,2289,29109,2203,965961
2018-03-19,39323,2839,4170,0.17824174147445515,0.07219693309259212,0.10604480838186303,2.78869,2.73862,5590,8738,9479,2121,25928,2188,946753
2018-03-26,35690,2387,3751,0.17198094704398992,0.06688147940599608,0.10509946763799384,2.50234,2.48438,5212,7969,8635,1969,23785,2168,957380
